id,vessel_id,t,lon,lat,heading,course,speed
9268361,3445b031e5caed8a7082aa0ac1247e05ac6c4144478b6056044312345d9cf115,04/08/2019 07:47,23.551,37.95461,277,0,0
9268362,b9c2e66d0b02559e9cebc08025e252b7bb82837291d5b9c28991fd5bf557ad03,04/08/2019 07:47,23.60817,37.93167,4,358,15.6
9268363,3d992f7b1343d7665b5768bd6e4fb8044fec0b2c3f78463bcf1105f8ff16e797,04/08/2019 07:47,23.68048,37.93115,64,158.2,0
9268364,8be4c17e6c22819d92843b1a5bc575e9f91932f8da33a3cdec145eebfbe9dd63,04/08/2019 07:47,23.61831,37.86118,177,175.8,24.2
9268365,4babbcb0d3d48cf988de1a317acb5a62ce72bf0a17e5510fa3d4ebdc9ff6fb7b,04/08/2019 07:47,23.599,37.94913,,0,0
9268366,eb842e3e3445e9e3180422bd59df277c692cf43a789908fc11f92bd97918c33d,04/08/2019 07:47,23.64183,37.9445,,3.6,0
9268367,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:47,23.6286,37.94057,151,232,1.5
9268368,ea73c8c2326400a107364cacb33e2984e289b2be6f396fb918e368e31a0e7d52,04/08/2019 07:47,23.6029,37.93491,,175.9,5.8
9268369,65524e5746173a6a113466d14566ef5ff98d7a39b1d5acdc2578485cffaabd59,04/08/2019 07:47,23.68388,37.92861,23,215.2,0
9268370,c7d136f22d2a1dd7efe1e6f6789bf578ff435cf5a2d1b4c4b36c654fd3fe0bfd,04/08/2019 07:47,23.60361,37.957,,246.6,12.6
9268371,1841939d3a9fa48ffc57e7c0ed2071d07cd51fe96e08dec2c306a2ac5a86a2c4,04/08/2019 07:47,23.5296,37.96515,,0,0
9268372,09a5f8d46a5c205eda52ec3231f6be2033fa20050635b8720947fd2818d7c21e,04/08/2019 07:47,23.55236,37.95291,272,235.5,0
9268373,b9c2e66d0b02559e9cebc08025e252b7bb82837291d5b9c28991fd5bf557ad03,04/08/2019 07:47,23.60817,37.93183,6,1,15.2
9268374,233e40fcef6e1d9247de2366e84ea2485434313798db9a64fd56aa77a8958365,04/08/2019 07:47,23.60682,37.92583,353,353,5.5
9268375,b4510b5d03cfa4f522dbd40f382adf6d5eb6dcedcf8f6ae6f713f0fcb913f1db,04/08/2019 07:47,23.56211,37.91662,,199,7.3
9268378,e21ce5e3044c8884528db8e831bd2cb62e834d51d204868183f06a6971dbb3b9,04/08/2019 07:47,23.5298,37.96513,,161.3,0
9268380,4299f903ee81fb4399b3df39ba4212cd43d382abe37feabfaf8995edab1677d9,04/08/2019 07:47,23.52461,38.03054,2,286.4,0.1
9268381,26199b57ef2b787a02bf09d81b98aa7ca1a984091c6a2b6d00ee43237a2535b0,04/08/2019 07:47,23.61285,37.94556,352,269.5,0
9268382,f83722e1d3a9edcad17dff23f15b7ec525c5ff4374650044ae8ffe8324a9d27a,04/08/2019 07:47,23.60825,37.80742,135,136,13.9
9268383,f14b2881f278eb54fc1ffdfce14734d4905faad2090fa8169d9fe49f651b527c,04/08/2019 07:47,23.53006,37.96542,,0,0
9268384,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:47,23.62857,37.94055,154,238,1.4
9268388,0caad7fdcee927f8794a0619eb7c52f7b47755c424d1a8abbf9537e22d35af19,04/08/2019 07:47,23.55739,37.89692,,245.3,6
9268390,490201f75b5ddc3766b08b79c84ff3ff6f3737c31a890615ec8b11ed750b7b79,04/08/2019 07:47,23.64141,37.94447,,,0
9268392,f4338c3a901352bab6897ca05bd205d54e7a5c37e27eee46b600627ad1302eff,04/08/2019 07:47,23.53951,37.89162,337,336.8,1.5
9268393,4e7a9d2c3d62c3db3ab26ebab005e3515aa7b18f26bc9cdb4b98c3b617be47e2,04/08/2019 07:47,23.53808,38.02587,353,247.2,0.1
9268394,5b53cea1893df61389767637884d1188ca8a9da7ebce5b70254cf8e8fa1f7bdc,04/08/2019 07:47,23.59667,37.95268,330,339.6,1.4
9268395,dc8bbc80288c795e58f333f26e71cef4bfcacf14a9b1acdf023ef96c1c1dfbef,04/08/2019 07:47,23.612,37.95867,,90,0.1
9268396,af8ab01cfe8ab02333ec5f7689f6711501246324b7d5d7fcf4e0391192860e2b,04/08/2019 07:47,23.64877,37.93326,137,,0
9268398,2c9d1c660fa17f69e407f72debbb57f21457b0023d188db86b234b402b817f66,04/08/2019 08:05,23.59805,37.94908,,,0
9268400,bac263db165c5cef0003ad51e8d9161990f7c2e9f9fab89feb46289f58a35b0d,04/08/2019 07:47,23.59947,37.94262,340,341.6,4.8
9268401,5b354bb4aa983f99d965725d47e158222b613f0c694866d99abc05aa96774164,04/08/2019 07:47,23.5992,37.94255,,345.8,4.8
9268402,2c9d1c660fa17f69e407f72debbb57f21457b0023d188db86b234b402b817f66,04/08/2019 07:47,23.59809,37.94912,,,0
9268403,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:47,23.62164,37.86281,170,173,25.2
9268405,5147e5cdc9778089d8434f0a53cfb973413645f4ce59a6f4bd95decd646fa61e,04/08/2019 07:47,23.57278,37.96028,182,278.2,0
9268406,0bee2882311e4202052c5c9ad326b4bf4d69b8227f0fef7bcf4723e27cb79f6a,04/08/2019 07:47,23.5935,37.9502,,134.2,0.4
9268407,d9a6214a809d5ff6b05f6036903d82357a355f8e6f3ccefdec97648e72238f86,04/08/2019 07:47,23.68474,37.93705,,,0
9268408,7cf261eadf9d0639409701af2f58b83e3834a1ca48da02ba4b44ceca7cd8e137,04/08/2019 07:47,23.38566,37.94572,,269.8,6.1
9268409,3153ae7391c9841540b3672e610e747942a8d0d30b787572b653f2148577f6be,04/08/2019 07:47,23.5437,37.95037,,,0
9268410,3445b031e5caed8a7082aa0ac1247e05ac6c4144478b6056044312345d9cf115,04/08/2019 07:47,23.551,37.95461,277,0,0
9268413,65524e5746173a6a113466d14566ef5ff98d7a39b1d5acdc2578485cffaabd59,04/08/2019 07:47,23.68388,37.92861,23,215.2,0
9268414,da8ce411f6eb032f235332e1ece0dc61e8022bf8e18cebc06de9879e97f1f8c2,04/08/2019 07:47,23.55196,38.03587,,32.3,0
9268416,9a07029a6294dcf984fba483879732a7b9cc864ef7cd70003c0f7befb8a1252d,04/08/2019 07:47,23.56749,37.96013,,0,0
9268417,f83722e1d3a9edcad17dff23f15b7ec525c5ff4374650044ae8ffe8324a9d27a,04/08/2019 07:47,23.60847,37.80723,135,136,14
9268418,29b2c240d3ee158281fb4ad556939ee938d08685bd796a6877cbecd49a5655c4,04/08/2019 07:47,23.61493,37.9449,,233.2,0.1
9268419,4babbcb0d3d48cf988de1a317acb5a62ce72bf0a17e5510fa3d4ebdc9ff6fb7b,04/08/2019 07:47,23.599,37.94913,,0,0
9268420,ea73c8c2326400a107364cacb33e2984e289b2be6f396fb918e368e31a0e7d52,04/08/2019 07:47,23.60291,37.93465,,175.1,6.5
9268421,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:47,23.6285,37.94052,158,248,1.6
9268422,eb842e3e3445e9e3180422bd59df277c692cf43a789908fc11f92bd97918c33d,04/08/2019 07:47,23.64183,37.9445,,66.2,0
9268423,1841939d3a9fa48ffc57e7c0ed2071d07cd51fe96e08dec2c306a2ac5a86a2c4,04/08/2019 07:47,23.5296,37.96515,,0,0
9268424,be3ab5b9100f0aadcf0c5828c2078a6215f640e6ae08c02b6fddad4b52226c67,04/08/2019 07:47,23.55207,37.90111,315,299,1.7
9268425,e21ce5e3044c8884528db8e831bd2cb62e834d51d204868183f06a6971dbb3b9,04/08/2019 07:47,23.52979,37.96513,,162.4,0
9268426,1d2a32243707b28cb49a7c7806585b884d7f84b30c1a248eda6636f67780f0a4,04/08/2019 07:47,23.62172,37.86223,170,173,25.2
9268427,75998a2f7ce17a6e0c70d5c8b7ddb4c981942462a80d5ccafb5826329a50f39a,04/08/2019 07:47,23.61282,37.95828,265,220.2,0.1
9268428,09a5f8d46a5c205eda52ec3231f6be2033fa20050635b8720947fd2818d7c21e,04/08/2019 07:47,23.55236,37.9529,272,280.9,0
9268431,b4510b5d03cfa4f522dbd40f382adf6d5eb6dcedcf8f6ae6f713f0fcb913f1db,04/08/2019 07:47,23.56195,37.91627,,199,7.4
9268432,26199b57ef2b787a02bf09d81b98aa7ca1a984091c6a2b6d00ee43237a2535b0,04/08/2019 07:47,23.61285,37.94555,352,269.5,0
9268434,b8ed6fea5f97d4829a0d7e692adfcc0d1967309e64f6d20c9bfa54a24bedf5c3,04/08/2019 07:47,23.64107,37.7908,159,157.6,17.2
9268435,490201f75b5ddc3766b08b79c84ff3ff6f3737c31a890615ec8b11ed750b7b79,04/08/2019 07:47,23.64142,37.94447,,,0
9268437,233e40fcef6e1d9247de2366e84ea2485434313798db9a64fd56aa77a8958365,04/08/2019 07:47,23.60677,37.92615,353,353,5.6
9268438,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:47,23.62847,37.94052,161,250,1.6
9268440,baf28036cf604ca60971481a836408196e1abf077c7b9dc04d0221cdcb41369e,04/08/2019 07:47,23.55572,37.96376,,108.3,0
9268442,bac263db165c5cef0003ad51e8d9161990f7c2e9f9fab89feb46289f58a35b0d,04/08/2019 07:47,23.5994,37.9428,340,342.5,4.8
9268443,f4338c3a901352bab6897ca05bd205d54e7a5c37e27eee46b600627ad1302eff,04/08/2019 07:47,23.53949,37.89167,337,338.1,1.4
9268444,dc8bbc80288c795e58f333f26e71cef4bfcacf14a9b1acdf023ef96c1c1dfbef,04/08/2019 07:47,23.61198,37.95867,,130,0.1
9268445,b8ed6fea5f97d4829a0d7e692adfcc0d1967309e64f6d20c9bfa54a24bedf5c3,04/08/2019 07:47,23.64115,37.79065,159,157.6,17.2
9268446,0caad7fdcee927f8794a0619eb7c52f7b47755c424d1a8abbf9537e22d35af19,04/08/2019 07:47,23.55703,37.89679,,242.9,6
9268449,e34ac8072a22d49e78dcdeed86e124036ebf6d8d2d6d2020f0b2436fc802b487,04/08/2019 07:47,23.5501,37.91482,,54.3,0.1
9268451,f83722e1d3a9edcad17dff23f15b7ec525c5ff4374650044ae8ffe8324a9d27a,04/08/2019 07:47,23.60895,37.80687,135,135,14
9268452,5b53cea1893df61389767637884d1188ca8a9da7ebce5b70254cf8e8fa1f7bdc,04/08/2019 07:47,23.59663,37.95275,330,338.9,1.4
9268454,5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,04/08/2019 07:47,23.64115,37.94478,218,278.9,0.1
9268455,b29365d8f699f396417d81526e49bcb66fa531ca447041e2d2f5034dbeac4c2f,04/08/2019 08:07,23.70264,37.91341,,,0.1
9268457,af8ab01cfe8ab02333ec5f7689f6711501246324b7d5d7fcf4e0391192860e2b,04/08/2019 07:47,23.64877,37.93326,137,,0
9268458,355e1c46bc1e7b929541b3220a27017395a49dc054bb8841577e6d23900bcd2d,04/08/2019 07:47,23.59413,38.03123,,0.1,0
9268459,5b354bb4aa983f99d965725d47e158222b613f0c694866d99abc05aa96774164,04/08/2019 07:47,23.59913,37.94274,,345.5,4.5
9268460,13e66ee58266f34edc46e2b48f502111760d4ee2a59788742aff6cfbcea64e84,04/08/2019 07:47,23.5308,37.96609,,40.4,0
9268461,7f080c68ffb5cbe042d98b2524fc8a56db5bb75315f1063e6fa7440d20881f8e,04/08/2019 07:47,23.61997,37.89217,183,182,22.6
9268462,b9c2e66d0b02559e9cebc08025e252b7bb82837291d5b9c28991fd5bf557ad03,04/08/2019 07:47,23.60833,37.93283,22,15,13.7
9268464,0bee2882311e4202052c5c9ad326b4bf4d69b8227f0fef7bcf4723e27cb79f6a,04/08/2019 07:47,23.59352,37.95018,,130.2,0.4
9268465,da8ce411f6eb032f235332e1ece0dc61e8022bf8e18cebc06de9879e97f1f8c2,04/08/2019 07:47,23.55195,38.03587,,19.7,0
9268466,8406aa01dbd09a832e2a9825f28f900e03c718f86c16650ef69afec1d795cdca,04/08/2019 07:47,23.59678,37.95265,,336.9,1.7
9268467,d9a6214a809d5ff6b05f6036903d82357a355f8e6f3ccefdec97648e72238f86,04/08/2019 07:47,23.68475,37.93705,,,0
9268468,9ea327071a3ab8fb39601c3c7ff79397fc7de77f7fb2aa8d25daa2631400b133,04/08/2019 07:47,23.6824,37.93191,,0,0
9268469,4babbcb0d3d48cf988de1a317acb5a62ce72bf0a17e5510fa3d4ebdc9ff6fb7b,04/08/2019 07:47,23.599,37.94913,,0,0
9268471,3445b031e5caed8a7082aa0ac1247e05ac6c4144478b6056044312345d9cf115,04/08/2019 07:47,23.551,37.95461,277,0,0
9268472,65524e5746173a6a113466d14566ef5ff98d7a39b1d5acdc2578485cffaabd59,04/08/2019 07:47,23.68389,37.92861,23,215.2,0
9268473,ea73c8c2326400a107364cacb33e2984e289b2be6f396fb918e368e31a0e7d52,04/08/2019 07:47,23.60296,37.93434,,173.6,6.9
9268475,29b2c240d3ee158281fb4ad556939ee938d08685bd796a6877cbecd49a5655c4,04/08/2019 07:47,23.61493,37.9449,,270,0.1
9268476,3d992f7b1343d7665b5768bd6e4fb8044fec0b2c3f78463bcf1105f8ff16e797,04/08/2019 07:47,23.68047,37.93116,64,158.2,0
9268477,eb842e3e3445e9e3180422bd59df277c692cf43a789908fc11f92bd97918c33d,04/08/2019 07:47,23.64183,37.9445,,30.1,0
9268478,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:47,23.62838,37.9405,165,256,1.6
9268479,f47c9e1fe7c70d989f778e91dcbfac4257c66c723e9fa54d7bfa3bab6be610b5,04/08/2019 07:47,23.6236,37.93523,198,179.2,0
9268480,d41d572bd004f3f65d29e6e72dce0ac3be8a541387ad83dd5265a5ca180602b9,04/08/2019 07:47,23.51054,38.02919,132,132.8,2.8
9268481,5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,04/08/2019 07:47,23.64115,37.94478,218,278.9,0.1
9268482,09a5f8d46a5c205eda52ec3231f6be2033fa20050635b8720947fd2818d7c21e,04/08/2019 07:47,23.55235,37.9529,272,210.8,0
9268484,1841939d3a9fa48ffc57e7c0ed2071d07cd51fe96e08dec2c306a2ac5a86a2c4,04/08/2019 07:47,23.5296,37.96514,,0,0
9268485,9a07029a6294dcf984fba483879732a7b9cc864ef7cd70003c0f7befb8a1252d,04/08/2019 07:47,23.56749,37.96012,,0,0
9268486,e21ce5e3044c8884528db8e831bd2cb62e834d51d204868183f06a6971dbb3b9,04/08/2019 07:47,23.52976,37.96513,,148.8,0
9268487,26199b57ef2b787a02bf09d81b98aa7ca1a984091c6a2b6d00ee43237a2535b0,04/08/2019 07:47,23.61285,37.94555,352,269.5,0
9268490,f83722e1d3a9edcad17dff23f15b7ec525c5ff4374650044ae8ffe8324a9d27a,04/08/2019 07:47,23.60918,37.80668,135,135,14.1
9268492,233e40fcef6e1d9247de2366e84ea2485434313798db9a64fd56aa77a8958365,04/08/2019 07:47,23.60673,37.92637,353,352,5.6
9268494,b4510b5d03cfa4f522dbd40f382adf6d5eb6dcedcf8f6ae6f713f0fcb913f1db,04/08/2019 07:47,23.5618,37.91594,,199,7.4
9268495,b9c2e66d0b02559e9cebc08025e252b7bb82837291d5b9c28991fd5bf557ad03,04/08/2019 07:47,23.6085,37.93317,27,20,13.1
9268496,baf28036cf604ca60971481a836408196e1abf077c7b9dc04d0221cdcb41369e,04/08/2019 07:47,23.55573,37.96376,,109.4,0
9268497,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:47,23.64318,37.94358,,,0
9268498,f14b2881f278eb54fc1ffdfce14734d4905faad2090fa8169d9fe49f651b527c,04/08/2019 07:47,23.53006,37.96543,,0,0
9268499,7f080c68ffb5cbe042d98b2524fc8a56db5bb75315f1063e6fa7440d20881f8e,04/08/2019 07:47,23.61993,37.89132,183,182,22.6
9268501,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:47,23.62838,37.9405,168,258,1.6
9268502,490201f75b5ddc3766b08b79c84ff3ff6f3737c31a890615ec8b11ed750b7b79,04/08/2019 07:47,23.64142,37.94447,,,0
9268504,0caad7fdcee927f8794a0619eb7c52f7b47755c424d1a8abbf9537e22d35af19,04/08/2019 07:47,23.55676,37.89668,,241.7,6
9268505,5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,04/08/2019 07:47,23.64115,37.94478,218,278.9,0
9268506,a36bd40277c27438221c6a034cc989ff2b179b41c126f0c555e466e1d96dda71,04/08/2019 07:47,23.55695,37.91315,,337.6,0
9268509,af8ab01cfe8ab02333ec5f7689f6711501246324b7d5d7fcf4e0391192860e2b,04/08/2019 07:47,23.64877,37.93326,138,,0
9268510,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:47,23.62835,37.9405,169,259,1.7
9268511,bac263db165c5cef0003ad51e8d9161990f7c2e9f9fab89feb46289f58a35b0d,04/08/2019 07:47,23.59931,37.94301,340,342.3,4.6
9268515,5b53cea1893df61389767637884d1188ca8a9da7ebce5b70254cf8e8fa1f7bdc,04/08/2019 07:47,23.5966,37.95282,330,337.7,1.3
9268516,5b354bb4aa983f99d965725d47e158222b613f0c694866d99abc05aa96774164,04/08/2019 07:47,23.59907,37.94293,,345.1,4.6
9268518,2c9d1c660fa17f69e407f72debbb57f21457b0023d188db86b234b402b817f66,04/08/2019 07:47,23.59809,37.94912,,,0
9268519,8406aa01dbd09a832e2a9825f28f900e03c718f86c16650ef69afec1d795cdca,04/08/2019 07:47,23.59675,37.95272,,337.8,1.3
9268520,d9a6214a809d5ff6b05f6036903d82357a355f8e6f3ccefdec97648e72238f86,04/08/2019 07:47,23.68475,37.93705,,,0
9268521,f83722e1d3a9edcad17dff23f15b7ec525c5ff4374650044ae8ffe8324a9d27a,04/08/2019 07:47,23.60965,37.80632,135,135,14.1
9268524,5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,04/08/2019 07:47,23.64115,37.94478,218,278.9,0.1
9268525,3153ae7391c9841540b3672e610e747942a8d0d30b787572b653f2148577f6be,04/08/2019 07:47,23.5437,37.95037,,,0
9268526,da8ce411f6eb032f235332e1ece0dc61e8022bf8e18cebc06de9879e97f1f8c2,04/08/2019 07:47,23.55195,38.03589,,20.3,0
9268527,4008373ec23cf3e89faa9534e929a2c52170d0c7b8e19e3fe8ae447537ee5287,04/08/2019 07:47,23.60676,37.94929,,100.5,0.1
9268529,9a07029a6294dcf984fba483879732a7b9cc864ef7cd70003c0f7befb8a1252d,04/08/2019 07:47,23.56748,37.96012,,0,0
9268530,3445b031e5caed8a7082aa0ac1247e05ac6c4144478b6056044312345d9cf115,04/08/2019 07:47,23.551,37.95461,277,0,0
9268531,3d992f7b1343d7665b5768bd6e4fb8044fec0b2c3f78463bcf1105f8ff16e797,04/08/2019 07:47,23.68047,37.93115,64,158.2,0
9268533,4babbcb0d3d48cf988de1a317acb5a62ce72bf0a17e5510fa3d4ebdc9ff6fb7b,04/08/2019 07:47,23.599,37.94913,,0,0
9268534,d41d572bd004f3f65d29e6e72dce0ac3be8a541387ad83dd5265a5ca180602b9,04/08/2019 07:47,23.51068,38.02908,132,133.2,2.9
9268535,c7d136f22d2a1dd7efe1e6f6789bf578ff435cf5a2d1b4c4b36c654fd3fe0bfd,04/08/2019 07:47,23.60199,37.95586,,226,12.5
9268536,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:47,23.6283,37.9405,172,264,1.6
9268537,7475bb3647d8bb62aa76547601ddf92dc356b5de07fcddd3fcfb2c1c43e8d9be,04/08/2019 07:47,23.55008,37.87222,353,270,0.4
9268539,eb842e3e3445e9e3180422bd59df277c692cf43a789908fc11f92bd97918c33d,04/08/2019 07:47,23.64183,37.9445,,186.7,0
9268540,c2fdc46613a781f229895e2a8591fba33194aede439531587506fcb2052f9d25,04/08/2019 07:47,23.5259,37.96293,,237.5,0
9268541,ea73c8c2326400a107364cacb33e2984e289b2be6f396fb918e368e31a0e7d52,04/08/2019 07:47,23.603,37.934,,174.2,7
9268542,29b2c240d3ee158281fb4ad556939ee938d08685bd796a6877cbecd49a5655c4,04/08/2019 07:47,23.61492,37.9449,,267.3,0.1
9268544,0fe51bee65c87f2f06f33d5b42fd47dfaf7d99c72336e2ec5543f709f90a2d9b,04/08/2019 07:47,23.63503,37.94355,219,291.5,0
9268545,1841939d3a9fa48ffc57e7c0ed2071d07cd51fe96e08dec2c306a2ac5a86a2c4,04/08/2019 07:47,23.5296,37.96514,,0,0
9268546,09a5f8d46a5c205eda52ec3231f6be2033fa20050635b8720947fd2818d7c21e,04/08/2019 07:47,23.55235,37.95291,272,209.3,0
9268547,75998a2f7ce17a6e0c70d5c8b7ddb4c981942462a80d5ccafb5826329a50f39a,04/08/2019 07:47,23.61281,37.95827,264,225.8,0
9268549,233e40fcef6e1d9247de2366e84ea2485434313798db9a64fd56aa77a8958365,04/08/2019 07:47,23.6067,37.92663,353,353,5.7
9268550,e21ce5e3044c8884528db8e831bd2cb62e834d51d204868183f06a6971dbb3b9,04/08/2019 07:47,23.52977,37.96513,,121,0
9268552,be3ab5b9100f0aadcf0c5828c2078a6215f640e6ae08c02b6fddad4b52226c67,04/08/2019 07:47,23.55192,37.90118,316,297,1.5
9268553,5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,04/08/2019 07:47,23.64115,37.9448,218,278.9,0
9268555,b9c2e66d0b02559e9cebc08025e252b7bb82837291d5b9c28991fd5bf557ad03,04/08/2019 07:47,23.60883,37.93367,36,29,12.3
9268556,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:47,23.62827,37.9405,175,266,1.6
9268557,a36bd40277c27438221c6a034cc989ff2b179b41c126f0c555e466e1d96dda71,04/08/2019 07:47,23.55695,37.91315,,337.6,0
9268558,f4338c3a901352bab6897ca05bd205d54e7a5c37e27eee46b600627ad1302eff,04/08/2019 07:47,23.53944,37.89177,336,335.8,1.2
9268559,57139e85177dea04c5a366a3c24ca31a613754c1379d3e5cd844995e479ddf07,04/08/2019 07:47,23.64318,37.94358,,,0
9268562,490201f75b5ddc3766b08b79c84ff3ff6f3737c31a890615ec8b11ed750b7b79,04/08/2019 07:47,23.64141,37.94447,,,0.1
9268563,0caad7fdcee927f8794a0619eb7c52f7b47755c424d1a8abbf9537e22d35af19,04/08/2019 07:47,23.55645,37.89654,,240,5.9
9268565,b8ed6fea5f97d4829a0d7e692adfcc0d1967309e64f6d20c9bfa54a24bedf5c3,04/08/2019 07:47,23.64191,37.78918,159,158.2,17.2
9268566,1f0913ceba97d43fa952ae47d601e446c39f0a47352e4db8bc7732466e0a49fb,04/08/2019 07:47,23.61025,37.95748,,0,0
9268567,5b53cea1893df61389767637884d1188ca8a9da7ebce5b70254cf8e8fa1f7bdc,04/08/2019 07:47,23.59658,37.95287,329,337.6,1.3
9268572,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:48,23.62822,37.9405,177,269,1.7
9268574,af8ab01cfe8ab02333ec5f7689f6711501246324b7d5d7fcf4e0391192860e2b,04/08/2019 07:48,23.64876,37.93326,138,,0
9268575,5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,04/08/2019 07:48,23.64115,37.9448,218,278.9,0.1
9268576,13e66ee58266f34edc46e2b48f502111760d4ee2a59788742aff6cfbcea64e84,04/08/2019 07:48,23.53081,37.96607,,40.4,0
9268577,52006e2fa9f9ab2364a45d5e1a57807b07661a61b7da027efb6f6ec4a74c5676,04/08/2019 07:48,23.56627,37.9202,329,310,0
9268578,2c9d1c660fa17f69e407f72debbb57f21457b0023d188db86b234b402b817f66,04/08/2019 07:48,23.5981,37.94911,,,0
9268579,5b354bb4aa983f99d965725d47e158222b613f0c694866d99abc05aa96774164,04/08/2019 07:48,23.59891,37.94316,,342.5,4.6
9268581,5147e5cdc9778089d8434f0a53cfb973413645f4ce59a6f4bd95decd646fa61e,04/08/2019 07:48,23.57279,37.96027,182,298.6,0
9268582,d9a6214a809d5ff6b05f6036903d82357a355f8e6f3ccefdec97648e72238f86,04/08/2019 07:48,23.68475,37.93705,,,0
9268583,3445b031e5caed8a7082aa0ac1247e05ac6c4144478b6056044312345d9cf115,04/08/2019 07:48,23.551,37.95461,277,0,0
9268585,da8ce411f6eb032f235332e1ece0dc61e8022bf8e18cebc06de9879e97f1f8c2,04/08/2019 07:48,23.55194,38.03589,,38.1,0
9268586,4babbcb0d3d48cf988de1a317acb5a62ce72bf0a17e5510fa3d4ebdc9ff6fb7b,04/08/2019 07:48,23.599,37.94913,,0,0
9268587,0bee2882311e4202052c5c9ad326b4bf4d69b8227f0fef7bcf4723e27cb79f6a,04/08/2019 07:48,23.59353,37.95017,,133.5,0.4
9268588,3042352ae7ede1074c7c930979948a536bb7179fd00c2c4f9b2246f6e223dade,04/08/2019 07:48,23.5311,37.96522,,139.2,2.2
9268589,9ea327071a3ab8fb39601c3c7ff79397fc7de77f7fb2aa8d25daa2631400b133,04/08/2019 07:48,23.6824,37.93191,,0,0
9268591,f83722e1d3a9edcad17dff23f15b7ec525c5ff4374650044ae8ffe8324a9d27a,04/08/2019 07:48,23.6103,37.8058,136,135,14.2
9268592,cc41d3f249146e80540771912150e3e009ce3aa631ca9fb4b9bfb9331c2c7987,04/08/2019 07:48,23.62822,37.9405,179,270,1.7
9268593,3d992f7b1343d7665b5768bd6e4fb8044fec0b2c3f78463bcf1105f8ff16e797,04/08/2019 07:48,23.68049,37.93114,64,158.2,0
9268594,c7d136f22d2a1dd7efe1e6f6789bf578ff435cf5a2d1b4c4b36c654fd3fe0bfd,04/08/2019 07:48,23.60149,37.95542,,222.7,12.6
9268595,5de00399a2fdba5f2eb761a622a79a73af9d4058d51e6b16077c9c38969fb2de,04/08/2019 07:48,23.64115,37.9448,218,278.9,0
9268596,9a07029a6294dcf984fba483879732a7b9cc864ef7cd70003c0f7befb8a1252d,04/08/2019 07:48,23.56749,37.96012,,0,0
9268597,ea73c8c2326400a107364cacb33e2984e289b2be6f396fb918e368e31a0e7d52,04/08/2019 07:48,23.60304,37.93367,,173.7,7.2
9268598,65524e5746173a6a113466d14566ef5ff98d7a39b1d5acdc2578485cffaabd59,04/08/2019 07:48,23.68388,37.9286,24,215.2,0
9268599,be3ab5b9100f0aadcf0c5828c2078a6215f640e6ae08c02b6fddad4b52226c67,04/08/2019 07:48,23.55184,37.90121,316,295,1.4
9268601,b4510b5d03cfa4f522dbd40f382adf6d5eb6dcedcf8f6ae6f713f0fcb913f1db,04/08/2019 07:48,23.56154,37.91533,,199,7.4
9268602,b9c2e66d0b02559e9cebc08025e252b7bb82837291d5b9c28991fd5bf557ad03,04/08/2019 07:48,23.60917,37.93417,43,37,11.6
9268604,1841939d3a9fa48ffc57e7c0ed2071d07cd51fe96e08dec2c306a2ac5a86a2c4,04/08/2019 07:48,23.52959,37.96514,,0,0
9268605,e21ce5e3044c8884528db8e831bd2cb62e834d51d204868183f06a6971dbb3b9,04/08/2019 07:48,23.52977,37.96513,,101,0
9268606,26199b57ef2b787a02bf09d81b98aa7ca1a984091c6a2b6d00ee43237a2535b0,04/08/2019 07:48,23.61285,37.94555,352,269.5,0
9268609,490201f75b5ddc3766b08b79c84ff3ff6f3737c31a890615ec8b11ed750b7b79,04/08/2019 07:48,23.64141,37.94447,,,0.1
